18:04:49.832009	805088:807984
18:04:49.835037	807984:810880
18:04:49.838065	810880:813776
18:04:49.841093	813776:816672
18:04:49.844121	816672:819568
18:04:49.847149	819568:822464
18:04:49.850178	822464:825360
18:04:49.853206	825360:828256
18:04:49.856233	828256:831152
18:04:49.859351	831152:834048
18:04:49.862379	834048:836944
18:04:49.865407	836944:839840
18:04:49.868435	839840:842736
18:04:49.871463	842736:845632
18:04:49.874495	845632:848528
18:04:49.877520	848528:851424
18:04:49.880210	851424:854320
18:04:49.882902	854320:857216
18:04:49.885605	857216:860112
18:04:49.888285	860112:863008
18:04:49.890977	863008:865904
18:04:49.893668	865904:868800
18:04:49.896359	868800:871696
18:04:49.899051	871696:874592
18:04:49.901743	874592:877488
18:04:49.904434	877488:880384
18:04:49.907126	880384:883280
18:04:49.909817	883280:886176
18:04:49.912509	886176:889072
18:04:49.915200	889072:891968
18:04:49.917892	891968:894864
18:04:49.920583	894864:897760
18:04:49.923275	897760:900656
18:04:49.925967	900656:903552
18:04:49.928658	903552:906448
18:04:49.931356	906448:909344
18:04:49.934046	909344:912240
18:04:49.936738	912240:915136
18:04:49.939425	915136:918032
18:04:49.942116	918032:920928
18:04:49.944807	920928:923824
18:04:49.947499	923824:926720
18:04:49.950190	926720:929616
18:04:49.952882	929616:932512
18:04:49.955574	932512:935408
18:04:49.958265	935408:938304
18:04:49.960957	938304:941200
18:04:49.963648	941200:944096
18:04:49.966340	944096:946992
18:04:49.969031	946992:949888
18:04:49.971723	949888:952784
18:04:49.974414	952784:955680
18:04:49.977110	955680:958576
18:04:49.979799	958576:961472
18:04:49.982490	961472:964368
18:04:49.984912	964368:967264
18:04:49.987334	967264:970160
18:04:49.989756	970160:973056
18:04:49.992179	973056:975952
18:04:49.994601	975952:978848
18:04:49.997024	978848:981744
18:04:49.999446	981744:984640
18:04:50.001868	984640:987536
18:04:50.004291	987536:990432
18:04:50.006713	990432:993328
18:04:50.009135	993328:996224
18:04:50.011558	996224:999120
18:04:50.013980	999120:1002016
18:04:50.016403	1002016:1004912
18:04:50.018825	1004912:1007808
18:04:50.021248	1007808:1010704
18:04:50.023670	1010704:1013600
18:04:50.026092	1013600:1016496
18:04:50.028515	1016496:1019392
18:04:50.030937	1019392:1022288
18:04:50.033360	1022288:1025184
18:04:50.035782	1025184:1028080
18:04:50.038204	1028080:1030976
18:04:50.040627	1030976:1033872
18:04:50.043049	1033872:1036768
18:04:50.045471	1036768:1039664
18:04:50.047894	1039664:1042560
18:04:50.050316	1042560:1045456
18:04:50.052739	1045456:1048352
18:04:50.055161	1048352:1051248
18:04:50.057583	1051248:1054144
18:04:50.060006	1054144:1057040
18:04:50.062428	1057040:1059936
18:04:50.064851	1059936:1062832
18:04:50.067273	1062832:1065728
18:04:50.069695	1065728:1068624
18:04:50.072118	1068624:1071520
18:04:50.074540	1071520:1074416
18:04:50.076963	1074416:1077312
18:04:50.079385	1077312:1080208
18:04:50.081808	1080208:1083104
18:04:50.084235	1083104:1086000
18:04:50.086654	1086000:1088896
18:04:50.091497	1088896:1091792
18:04:50.096342	1091792:1094688
18:04:50.101188	1094688:1097584
18:04:50.106032	1097584:1100480
18:04:50.110876	1100480:1103376
18:04:50.115721	1103376:1106272
18:04:50.120566	1106272:1109168
18:04:50.125411	1109168:1112064
18:04:50.130255	1112064:1114960
18:04:50.135100	1114960:1117856
18:04:50.139945	1117856:1120752
18:04:50.144790	1120752:1123648
18:04:50.149635	1123648:1126544
18:04:50.154480	1126544:1129440
18:04:50.159324	1129440:1132336
18:04:50.164169	1132336:1135232
18:04:50.169014	1135232:1138128
18:04:50.173859	1138128:1141024
18:04:50.178703	1141024:1143920
18:04:50.183548	1143920:1146816
18:04:50.188393	1146816:1149712
18:04:50.193238	1149712:1152608
18:04:50.198083	1152608:1155504
18:04:50.202927	1155504:1158400
18:04:50.207772	1158400:1161296
